Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Month,Season,Experience dive,Experience discipline,Remarks_norm
25,Carolina Schrappe (BRA),F,CWTB,1.0,15:08,51,51 m,WHITE,51.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,54,1,
26,Zahraa El-Husseiny (EGY),F,FIM,1.0,15:16,50,50 m,WHITE,50.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,1,1,
27,Klaus Simonsen (DNK),M,CWTB,1.0,15:24,48,48 m,WHITE,48.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,1,1,
28,Nicole Müller (DEU),F,FIM,1.0,15:32,45,45 m,WHITE,45.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,5,4,
29,Jesse Dubois Jazzar (ECU),M,CWTB,1.0,15:40,42,42 m,WHITE,42.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,13,4,
30,Ekaterina Lesyuchevskaya (ISR),F,FIM,1.0,15:48,36,36 m,WHITE,36.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-15,World Championship,5,Spring,1,1,
1,Fabio Tunno (DEU),M,CWT,1.0,11:00,101,101 m,WHITE,101.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,9,3,
2,Jan Knutzen (DEU),M,FIM,1.0,11:10,99,99 m,WHITE,99.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,18,12,
3,Sergey Zykov (INT),M,CWTB,1.0,11:20,90,90 m,WHITE,90.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,1,
4,Jennifer Wendland (DEU),F,FIM,1.0,11:30,87,87 m,WHITE,87.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,45,11,
5,Loic Vuillemin (CHE),M,FIM,1.0,11:40,87,87 m NR,WHITE,87.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,47,17,
6,Ilya Nabatov (INT),M,CWTB,1.0,11:50,83,83 m,WHITE,83.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,1,
7,Pete Botman (NLD),M,FIM,1.0,12:00,83,83 m,WHITE,83.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,23,9,
8,Gletwyn Rubidge (ZAF),M,FIM,1.0,12:10,83,83 m,WHITE,83.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,15,5,
9,Luca Malaguti (CAN),M,FIM,1.0,12:20,80,80 m,WHITE,80.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,34,11,
10,Matti Eronen (FIN),M,CWTB,1.0,12:30,73,73 m,WHITE,73.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,25,21,
11,Stella Abbas (MYS),F,CWTB,1.0,12:40,72,72 m,WHITE,72.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,14,8,
12,Suyeol(Jacob) Lee (KOR),M,CWTB,1.0,12:50,70,70 m,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,12,4,
13,Shlomit Wallerstein (ISR),F,CWT,1.0,13:00,69,69 m,WHITE,69.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,18,2,
14,Olga Rodnova (INT),F,CWT,1.0,13:30,65,65 m,WHITE,65.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,2,
15,Si Si (CHN),F,FIM,1.0,13:38,62,62 m,WHITE,62.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,2,
16,Carolina Schrappe (BRA),F,CWTB,1.0,13:54,57,57 m NR,WHITE,57.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,55,2,
17,Jinseul Yuk (KOR),F,FIM,1.0,14:02,55,55 m,WHITE,55.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,6,1,
18,Maria Bobela (POL),F,CNF,1.0,14:18,52,52 m NR,WHITE,52.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,15,3,
19,Klaus Simonsen (DNK),M,CWT,1.0,14:26,52,52 m,WHITE,52.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,1,
20,Nicole Müller (DEU),F,FIM,1.0,14:34,48,48 m,WHITE,48.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,6,5,
21,Jesse Dubois Jazzar (ECU),M,CWTB,1.0,14:42,45,45 m,WHITE,45.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,14,5,
22,Ekaterina Lesyuchevskaya (ISR),F,CWTB,1.0,14:50,27,27 m,WHITE,27.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-16,World Championship,5,Spring,2,1,
1,Sergey Zykov (INT),M,FIM,1.0,11:00,102,89 m,YELLOW,75.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,1,NO TAG
2,Jan Knutzen (DEU),M,CWT,1.0,11:10,97,97 m,RED,0.0,Dqbo-uw,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,19,2,DQBO
3,Fabio Tunno (DEU),M,CWTB,1.0,11:20,96,96 m,RED,0.0,Dqairways,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,10,5,DQAIRWAYS
4,Loic Vuillemin (CHE),M,CWT,1.0,11:30,90,86 m,YELLOW,81.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,48,13,NO TAG
5,Luca Malaguti (CAN),M,FIM,1.0,11:40,90,57 m,YELLOW,23.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,35,12,NO TAG
6,Gletwyn Rubidge (ZAF),M,FIM,1.0,11:50,88,88 m NR,WHITE,88.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,16,6,
7,David Mulheron (AUS),M,CWTB,1.0,12:00,88,88 m NR,WHITE,88.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,12,7,
8,Ruth Osborn (GBR),F,FIM,1.0,12:10,82,82 m NR,WHITE,82.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,16,3,
9,Pablo Marti (MEX),M,CWTB,1.0,12:20,80,80 m,WHITE,80.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,12,2,
10,Pete Botman (NLD),M,CWTB,1.0,12:30,77,77 m,WHITE,77.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,24,1,
11,Matti Eronen (FIN),M,CWTB,1.0,12:40,74,51 m,YELLOW,27.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,26,22,NO TAG
12,Stella Abbas (MYS),F,CWTB,1.0,12:50,74,74 m,RED,0.0,Dqsp,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,15,9,DQSP
13,Maria Bobela (POL),F,CWTB,1.0,13:00,72,72 m,WHITE,72.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,16,4,
14,Shlomit Wallerstein (ISR),F,CWTB,1.0,13:10,72,72 m NR,WHITE,72.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,19,10,
15,Suyeol(Jacob) Lee (KOR),M,CWT,1.0,13:40,70,70 m,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,13,4,
16,Jinseul Yuk (KOR),F,CWT,1.0,13:48,70,70 m,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,7,2,
17,Olga Rodnova (INT),F,CWT,1.0,13:56,70,70 m,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,3,
18,Ilya Nabatov (INT),M,CNF,1.0,14:04,66,66 m,RED,0.0,Dqsp,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,1,DQSP
19,Si Si (CHN),F,FIM,1.0,14:12,63,63 m,WHITE,63.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,3,
20,Jennifer Wendland (DEU),F,CNF,1.0,14:20,60,60 m NR,WHITE,60.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,46,10,
21,Anna Klawe (POL),F,CWT,1.0,14:28,60,54 m,YELLOW,47.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,8,1,NO TAG
22,Carolina Schrappe (BRA),F,FIM,1.0,14:36,60,60 m,WHITE,60.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,56,14,
23,Klaus Simonsen (DNK),M,CWTB,1.0,14:52,55,55 m,WHITE,55.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,2,
24,Nicole Müller (DEU),F,FIM,1.0,15:00,51,40 m,YELLOW,28.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,7,6,NO TAG
25,Jesse Dubois Jazzar (ECU),M,CWTB,1.0,15:08,48,44 m,YELLOW,39.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,15,6,NO TAG
26,Ekaterina Lesyuchevskaya (ISR),F,FIM,1.0,15:16,39,3 m,RED,0.0,"Rpap,no tag,dqsp",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,3,2,NO TAG
27,Zahraa El-Husseiny (EGY),F,FIM,1.0,15:24,35,35 m,WHITE,35.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-18,World Championship,5,Spring,2,2,
1,Fabio Tunno (DEU),M,CWT,1.0,11:00,102,102 m,WHITE,102.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,11,4,
2,Sergey Zykov (INT),M,CWT,1.0,11:10,102,102 m,WHITE,102.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,1,
3,Loic Vuillemin (CHE),M,CWT,1.0,11:20,90,90 m,WHITE,90.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,49,14,
4,Luca Malaguti (CAN),M,FIM,1.0,11:30,90,79 m,YELLOW,67.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,36,13,NO TAG
5,David Mulheron (AUS),M,FIM,1.0,11:40,90,37 m,YELLOW,0.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,13,2,NO TAG
6,Jennifer Wendland (DEU),F,CWT,1.0,11:50,90,90 m,WHITE,90.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,47,18,
7,Gletwyn Rubidge (ZAF),M,CWT,1.0,12:00,85,45 m,YELLOW,4.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,17,5,NO TAG
8,Ilya Nabatov (INT),M,CWT,1.0,12:10,85,85 m,WHITE,85.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,1,
9,Suyeol(Jacob) Lee (KOR),M,CWT,1.0,12:20,75,75 m,WHITE,75.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,14,5,
10,Matti Eronen (FIN),M,CWTB,1.0,12:30,74,74 m,WHITE,74.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,27,23,
11,Stella Abbas (MYS),F,CWTB,1.0,12:40,74,74 m NR,WHITE,74.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,16,10,
12,Maria Bobela (POL),F,CWT,1.0,12:50,72,72 m,WHITE,72.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,17,3,
13,Shlomit Wallerstein (ISR),F,FIM,1.0,13:00,70,70 m NR,WHITE,70.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,20,7,
14,Si Si (CHN),F,FIM,1.0,13:30,65,61 m,YELLOW,56.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,4,NO TAG
15,Carolina Schrappe (BRA),F,FIM,1.0,13:38,65,65 m,WHITE,65.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,57,15,
16,Jinseul Yuk (KOR),F,FIM,1.0,13:46,62,62 m,WHITE,62.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,8,2,
17,Pete Botman (NLD),M,CNF,1.0,13:54,60,60 m,RED,0.0,Dqairways,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,25,7,DQAIRWAYS
18,Olga Rodnova (INT),F,FIM,1.0,14:02,60,60 m,WHITE,60.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,1,
19,Klaus Simonsen (DNK),M,CWTB,1.0,14:18,59,59 m,WHITE,59.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,3,
20,Nicole Müller (DEU),F,FIM,1.0,14:26,51,44 m,YELLOW,36.0,"Rpap,no tag",AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,8,7,NO TAG
21,Jesse Dubois Jazzar (ECU),M,CWTB,1.0,14:34,48,48 m,WHITE,48.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,16,7,
22,Zahraa El-Husseiny (EGY),F,FIM,1.0,14:42,45,45 m,WHITE,45.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,3,3,
23,Ekaterina Lesyuchevskaya (ISR),F,CWT,1.0,14:50,30,30 m,WHITE,30.0,Ok,AIDA Freediving World Cup May 2023,Depth Competition,2023-05-19,World Championship,5,Spring,4,1,
